age,gender,city,employment,income_aed,wellness_goal,nutri_knowledge,activity_level,lunch_source,online_orders_per_week,pain_points,frustration_level,order_channel,delivery_reliability_importance,transparency_need,flexibility_need,edu_content_need,past_subscription,trial_intent,max_daily_budget_aed,pricing_pref,convince_factors,open_comment
27,Female,Dubai,Full-time,17392,Weight loss,3,Low,Cook at home,3,Confusing nutrition info,1,In-person kiosk,4,5,4,4,No,2,30,Pay-as-you-go,"App experience, Price, Proven health results",
33,Male,Dubai,Full-time,18256,Muscle gain,3,Low,Cook at home,9,"Lack of time, Cost",2,Mobile app,5,4,4,2,No,4,36,Pay-as-you-go,"App experience, Proven health results, Price",
31,Non-binary,Other,Full-time,15358,No specific goal,2,Low,Restaurant/take-away,3,"Cooking skills, Limited options nearby, Cost",2,Mobile app,3,4,3,2,Yes,5,41,Monthly plan with discount,"Sustainability creds, App experience, Proven health results",
41,Female,Other,Full-time,7915,General health,4,High,Office canteen,2,"Cost, Lack of time, Limited options nearby",3,Mobile app,4,4,3,5,No,1,12,Pay-as-you-go,"Chef reputation, Proven health results, Price",
52,Male,Dubai,Student,48281,Weight loss,1,Moderate,Restaurant/take-away,2,"Cooking skills, Limited options nearby",2,Phone/WhatsApp,3,4,4,3,No,1,44,Pay-as-you-go,"Taste variety, Chef reputation, Proven health results",
27,Male,Abu Dhabi,Full-time,13330,Muscle gain,2,Low,Restaurant/take-away,2,"Limited options nearby, Cooking skills",1,Phone/WhatsApp,4,4,4,3,Yes,5,38,Annual membership,"Chef reputation, App experience, Proven health results",
28,Male,Dubai,Full-time,15850,Weight loss,1,Moderate,Restaurant/take-away,2,Cost,1,Mobile app,4,4,3,5,Yes,5,40,Monthly plan with discount,"Proven health results, App experience, Price",
40,Female,Abu Dhabi,Self-employed,20418,Muscle gain,2,Moderate,Office canteen,2,"Taste, Cost",2,Mobile app,5,3,5,4,No,5,48,Pay-as-you-go,"Price, Proven health results, App experience",
37,Female,Sharjah,Full-time,10911,General health,1,Low,Office canteen,4,"Cost, Lack of time",3,Website,4,2,4,3,Yes,5,36,Monthly plan with discount,"Price, App experience, Chef reputation",
46,Female,Other,Unemployed,15433,General health,5,Moderate,Office canteen,1,Confusing nutrition info,2,Mobile app,5,2,4,3,No,5,37,Monthly plan with discount,"Proven health results, Chef reputation, App experience",
36,Male,Dubai,Self-employed,10691,Weight loss,3,Moderate,Restaurant/take-away,0,"Limited options nearby, Lack of time",3,Mobile app,5,3,3,1,No,4,29,Monthly plan with discount,"Price, App experience, Proven health results",
29,Male,Abu Dhabi,Full-time,18464,No specific goal,2,Moderate,Office canteen,2,Cost,1,Website,3,4,4,4,No,1,22,Monthly plan with discount,"App experience, Price, Sustainability creds",
36,Female,Dubai,Student,13066,General health,2,Moderate,Meal box/subscription,7,Lack of time,1,Mobile app,4,2,4,3,Yes,2,21,Monthly plan with discount,"Taste variety, Price, App experience",
40,Female,Other,Full-time,17157,Muscle gain,5,Low,Meal box/subscription,2,"Lack of time, Cooking skills, Confusing nutrition info",4,Mobile app,4,3,4,5,No,2,26,Pay-as-you-go,"Taste variety, Price, App experience",
75,Male,Dubai,Full-time,99287,Muscle gain,3,High,Cook at home,20,Confusing nutrition info,1,Phone/WhatsApp,5,5,4,4,No,2,128,Monthly plan with discount,"Proven health results, Price, Sustainability creds",
36,Male,Abu Dhabi,Full-time,9910,General health,3,High,Cook at home,3,Cooking skills,2,Website,5,5,4,2,Yes,2,19,Pay-as-you-go,"Price, Taste variety, Chef reputation",
40,Prefer not to say,Abu Dhabi,Full-time,7579,General health,4,High,Restaurant/take-away,3,"Cost, Limited options nearby",1,Mobile app,5,5,5,2,No,1,13,Pay-as-you-go,"App experience, Taste variety, Sustainability creds",
41,Male,Abu Dhabi,Self-employed,10514,Muscle gain,3,Low,Cook at home,2,Lack of time,1,Mobile app,4,5,4,4,No,4,31,Monthly plan with discount,"Sustainability creds, Price, Taste variety",
43,Female,Dubai,Student,4142,Muscle gain,3,High,Cook at home,4,Limited options nearby,1,Mobile app,5,3,4,5,Yes,5,29,Pay-as-you-go,"App experience, Price, Chef reputation",
37,Male,Other,Full-time,12864,Weight loss,2,High,Meal box/subscription,5,"Cost, Limited options nearby",1,Mobile app,4,3,5,3,No,5,36,Monthly plan with discount,"App experience, Sustainability creds, Price",
30,Male,Dubai,Full-time,11483,Medical diet,3,High,Cook at home,4,"Limited options nearby, Confusing nutrition info",1,Mobile app,4,3,3,5,No,1,207,Monthly plan with discount,"Proven health results, Taste variety, Sustainability creds",
33,Female,Abu Dhabi,Unemployed,16175,General health,3,Low,Meal box/subscription,2,"Taste, Cost, Confusing nutrition info",2,Mobile app,4,5,4,3,Yes,2,28,Weekly plan,"Taste variety, App experience, Proven health results",
41,Male,Dubai,Full-time,15338,Weight loss,4,Moderate,Restaurant/take-away,5,Confusing nutrition info,1,Mobile app,5,5,3,3,No,1,18,Pay-as-you-go,"Chef reputation, Sustainability creds, Taste variety",
25,Male,Dubai,Full-time,28123,General health,3,High,Restaurant/take-away,2,"Cost, Cooking skills, Taste",4,Mobile app,5,3,4,5,No,5,51,Monthly plan with discount,"App experience, Taste variety, Proven health results",
34,Female,Dubai,Full-time,54883,No specific goal,3,Moderate,Cook at home,2,"Lack of time, Limited options nearby",1,Mobile app,4,2,4,1,Yes,5,90,Annual membership,"Sustainability creds, Chef reputation, Proven health results",
28,Male,Dubai,Student,26491,No specific goal,1,Moderate,Cook at home,4,"Confusing nutrition info, Cost, Cooking skills",4,Mobile app,5,4,3,4,Yes,5,54,Monthly plan with discount,"Sustainability creds, Chef reputation, Taste variety",
32,Male,Dubai,Full-time,11959,Muscle gain,2,High,Office canteen,4,"Cooking skills, Lack of time, Taste",4,Mobile app,5,3,5,1,Yes,5,35,Monthly plan with discount,"Price, Proven health results, Chef reputation",
42,Non-binary,Dubai,Self-employed,11720,Weight loss,3,Moderate,Cook at home,2,"Confusing nutrition info, Cooking skills, Taste",3,Mobile app,4,4,4,4,Yes,3,27,Pay-as-you-go,"Sustainability creds, Proven health results, Chef reputation",
33,Female,Dubai,Self-employed,23158,Muscle gain,5,Moderate,Cook at home,6,"Cooking skills, Confusing nutrition info, Cost",2,Website,4,5,4,5,Yes,5,47,Pay-as-you-go,"App experience, Proven health results, Taste variety",
32,Female,Abu Dhabi,Full-time,6464,Weight loss,3,Moderate,Cook at home,3,"Cooking skills, Cost",1,Website,4,4,4,5,Yes,5,31,Monthly plan with discount,"Taste variety, Proven health results, Price",
21,Male,Sharjah,Full-time,12812,No specific goal,4,High,Cook at home,7,"Cooking skills, Cost, Limited options nearby",3,Mobile app,4,5,4,3,Yes,4,32,Pay-as-you-go,"App experience, Chef reputation, Proven health results",
37,Female,Dubai,Student,13316,Weight loss,2,Low,Cook at home,1,"Confusing nutrition info, Cost",2,Mobile app,4,4,4,2,No,2,22,Monthly plan with discount,"Chef reputation, Proven health results, Price",
37,Male,Dubai,Full-time,20087,Weight loss,2,Moderate,Restaurant/take-away,1,"Lack of time, Limited options nearby",2,Mobile app,4,4,5,4,No,1,26,Weekly plan,"Taste variety, Sustainability creds, Chef reputation",
49,Male,Dubai,Self-employed,20388,Muscle gain,1,Moderate,Cook at home,2,"Cooking skills, Limited options nearby",2,Mobile app,5,5,5,3,No,5,47,Monthly plan with discount,"Proven health results, App experience, Price",
29,Female,Dubai,Student,10337,Muscle gain,3,High,Cook at home,0,"Cost, Cooking skills, Confusing nutrition info",3,Mobile app,3,4,5,4,No,2,21,Monthly plan with discount,"Sustainability creds, App experience, Proven health results",
33,Male,Abu Dhabi,Part-time,12193,General health,2,Moderate,Restaurant/take-away,4,"Cost, Taste",3,In-person kiosk,4,4,4,4,No,3,25,Monthly plan with discount,"Chef reputation, App experience, Price",
33,Male,Abu Dhabi,Self-employed,18738,Muscle gain,2,High,Skip,5,"Lack of time, Cooking skills, Taste",3,Mobile app,4,4,5,2,Yes,3,36,Monthly plan with discount,"Proven health results, Price, App experience",
44,Female,Dubai,Self-employed,10060,Weight loss,4,High,Office canteen,2,Limited options nearby,1,Mobile app,4,5,4,4,Yes,5,34,Annual membership,"Sustainability creds, App experience, Price",
31,Male,Dubai,Student,27415,Weight loss,1,Low,Cook at home,1,"Cost, Lack of time, Taste",2,Mobile app,5,2,3,4,Yes,5,51,Annual membership,"Price, Taste variety, Chef reputation",
34,Male,Dubai,Full-time,20340,Muscle gain,3,Moderate,Restaurant/take-away,2,"Confusing nutrition info, Limited options nearby",2,Mobile app,4,3,3,5,No,1,28,Annual membership,"App experience, Price, Sustainability creds",
36,Male,Sharjah,Full-time,16343,Weight loss,3,Low,Meal box/subscription,9,"Lack of time, Confusing nutrition info, Cost",3,Mobile app,4,4,5,3,No,4,36,Monthly plan with discount,"Sustainability creds, Chef reputation, Taste variety",
33,Male,Other,Full-time,18238,General health,3,Moderate,Restaurant/take-away,3,"Confusing nutrition info, Limited options nearby, Cost",3,Mobile app,5,5,4,3,No,4,36,Monthly plan with discount,"Chef reputation, Price, App experience",
28,Male,Dubai,Part-time,11877,General health,3,Moderate,Restaurant/take-away,2,"Cost, Taste",2,Mobile app,3,5,5,3,No,5,35,Monthly plan with discount,"Chef reputation, Proven health results, Price",
33,Male,Dubai,Full-time,10967,General health,3,High,Cook at home,6,"Lack of time, Cost",2,Mobile app,5,3,4,3,No,4,30,Pay-as-you-go,"Chef reputation, Proven health results, Sustainability creds",
40,Male,Sharjah,Self-employed,12130,No specific goal,3,High,Office canteen,5,Confusing nutrition info,1,Phone/WhatsApp,4,3,4,3,Yes,5,38,Pay-as-you-go,"Chef reputation, Taste variety, Price",
23,Male,Other,Full-time,19260,No specific goal,4,Low,Cook at home,1,Confusing nutrition info,2,Mobile app,3,5,4,5,No,5,48,Pay-as-you-go,"App experience, Taste variety, Price",
33,Male,Dubai,Part-time,16585,No specific goal,4,Low,Restaurant/take-away,1,"Cost, Limited options nearby",2,Mobile app,5,3,3,2,No,5,43,Pay-as-you-go,"Sustainability creds, Proven health results, Chef reputation",
26,Female,Dubai,Full-time,12142,Weight loss,2,Moderate,Restaurant/take-away,4,"Cost, Cooking skills, Confusing nutrition info",3,Mobile app,3,3,5,3,Yes,4,33,Weekly plan,"Proven health results, Taste variety, Price",
41,Male,Dubai,Self-employed,21820,Weight loss,2,Moderate,Skip,0,"Taste, Confusing nutrition info, Cooking skills",3,Mobile app,4,2,5,2,Yes,5,48,Pay-as-you-go,"Taste variety, Price, Proven health results",
19,Female,Abu Dhabi,Full-time,13750,Weight loss,5,Low,Cook at home,1,"Limited options nearby, Taste",1,Mobile app,3,3,4,3,No,2,25,Annual membership,"Chef reputation, Taste variety, Price",
27,Female,Dubai,Full-time,10605,No specific goal,3,High,Cook at home,1,"Taste, Confusing nutrition info",1,Mobile app,3,4,4,2,No,1,13,Monthly plan with discount,"App experience, Price, Proven health results",
35,Female,Dubai,Full-time,17034,No specific goal,3,High,Office canteen,2,"Cooking skills, Confusing nutrition info, Lack of time",4,Mobile app,5,4,3,4,Yes,3,34,Pay-as-you-go,"Chef reputation, Proven health results, Sustainability creds",
44,Non-binary,Abu Dhabi,Self-employed,9038,Medical diet,3,Moderate,Restaurant/take-away,6,"Cooking skills, Taste, Cost",4,Mobile app,5,4,4,3,No,5,33,Pay-as-you-go,"App experience, Taste variety, Chef reputation",
31,Male,Dubai,Full-time,6452,Weight loss,2,High,Restaurant/take-away,2,"Taste, Cooking skills",3,Mobile app,3,5,3,3,No,5,32,Monthly plan with discount,"App experience, Sustainability creds, Price",
27,Male,Abu Dhabi,Full-time,14961,No specific goal,3,Moderate,Cook at home,8,Limited options nearby,2,Mobile app,4,3,4,3,No,3,27,Monthly plan with discount,"Taste variety, Sustainability creds, Chef reputation",
47,Male,Dubai,Unemployed,10797,Muscle gain,3,Moderate,Cook at home,2,Confusing nutrition info,1,Mobile app,5,2,5,4,Yes,5,36,Annual membership,"App experience, Sustainability creds, Taste variety",
20,Male,Dubai,Self-employed,13209,Weight loss,2,Moderate,Office canteen,1,Lack of time,2,Mobile app,5,5,4,3,No,5,39,Annual membership,"Sustainability creds, Proven health results, App experience",
18,Male,Abu Dhabi,Unemployed,9250,Muscle gain,3,Low,Office canteen,3,"Limited options nearby, Confusing nutrition info",2,Mobile app,4,5,5,2,No,5,36,Annual membership,"App experience, Proven health results, Chef reputation",
35,Male,Dubai,Full-time,27454,Weight loss,4,High,Meal box/subscription,2,"Confusing nutrition info, Cooking skills, Taste",2,Mobile app,5,3,4,5,Yes,2,40,Weekly plan,"Chef reputation, App experience, Taste variety",
27,Female,Other,Full-time,10775,General health,3,Moderate,Office canteen,2,Cost,1,Mobile app,4,3,3,3,Yes,5,35,Pay-as-you-go,"Price, App experience, Proven health results",
78,Female,Dubai,Student,104627,Weight loss,2,Moderate,Restaurant/take-away,15,"Cost, Cooking skills",1,Mobile app,4,3,4,4,No,3,122,Monthly plan with discount,"App experience, Sustainability creds, Taste variety",
37,Male,Dubai,Full-time,18119,Muscle gain,3,Moderate,Restaurant/take-away,4,"Cost, Cooking skills, Taste",3,In-person kiosk,5,4,5,5,No,5,42,Weekly plan,"Taste variety, Chef reputation, Sustainability creds",
33,Male,Abu Dhabi,Self-employed,7536,General health,4,Low,Restaurant/take-away,3,"Cooking skills, Confusing nutrition info",1,Mobile app,3,2,3,3,Yes,5,31,Monthly plan with discount,"Taste variety, App experience, Proven health results",
27,Female,Dubai,Full-time,7262,Medical diet,4,Low,Office canteen,1,"Cost, Taste",2,In-person kiosk,3,4,5,5,No,5,31,Monthly plan with discount,"Taste variety, App experience, Sustainability creds",
21,Female,Sharjah,Full-time,18147,General health,3,Moderate,Meal box/subscription,2,Cost,2,Mobile app,4,3,4,5,No,1,21,Monthly plan with discount,"Chef reputation, Sustainability creds, App experience",
38,Male,Dubai,Full-time,12008,Muscle gain,2,Moderate,Cook at home,2,"Limited options nearby, Cooking skills, Cost",2,Mobile app,3,5,3,3,No,5,37,Pay-as-you-go,"Price, App experience, Chef reputation",
37,Female,Dubai,Full-time,9557,Medical diet,4,Moderate,Office canteen,2,"Confusing nutrition info, Lack of time, Limited options nearby",3,Mobile app,4,4,4,5,No,5,36,Monthly plan with discount,"App experience, Taste variety, Proven health results",
31,Male,Dubai,Full-time,20282,No specific goal,4,Moderate,Cook at home,4,Confusing nutrition info,1,Mobile app,5,4,4,2,No,1,28,Monthly plan with discount,"App experience, Chef reputation, Taste variety",
46,Non-binary,Dubai,Full-time,9995,Weight loss,1,Moderate,Office canteen,8,Lack of time,2,Mobile app,4,2,4,3,No,5,33,Annual membership,"Sustainability creds, Chef reputation, App experience",
23,Female,Sharjah,Unemployed,13076,General health,3,Moderate,Cook at home,5,"Cost, Confusing nutrition info",1,Mobile app,4,2,5,4,No,4,30,Pay-as-you-go,"Chef reputation, Taste variety, Sustainability creds",
19,Female,Sharjah,Full-time,9582,Weight loss,3,Moderate,Cook at home,2,Confusing nutrition info,2,In-person kiosk,4,4,5,5,No,4,28,Annual membership,"Taste variety, App experience, Sustainability creds",
26,Male,Dubai,Part-time,17457,Weight loss,4,High,Skip,4,Lack of time,1,Mobile app,3,5,5,4,Yes,2,25,Monthly plan with discount,"Proven health results, Price, Taste variety",
31,Male,Dubai,Self-employed,29197,General health,2,Moderate,Cook at home,2,Limited options nearby,1,Mobile app,4,4,5,2,Yes,5,49,Monthly plan with discount,"Chef reputation, Proven health results, Sustainability creds",
33,Male,Sharjah,Full-time,5915,Medical diet,3,Moderate,Restaurant/take-away,3,"Taste, Lack of time",3,Website,4,4,5,4,No,3,20,Monthly plan with discount,"Taste variety, Sustainability creds, App experience",
30,Non-binary,Other,Full-time,15869,Weight loss,5,Low,Skip,3,"Confusing nutrition info, Limited options nearby, Cooking skills",2,Website,3,3,5,4,No,5,41,Monthly plan with discount,"Chef reputation, App experience, Proven health results",
34,Female,Dubai,Self-employed,23019,Medical diet,4,Low,Cook at home,6,"Cooking skills, Lack of time, Limited options nearby",4,Website,5,4,3,3,No,4,43,Pay-as-you-go,"Taste variety, Proven health results, Chef reputation",
21,Male,Dubai,Part-time,12149,Medical diet,5,Low,Restaurant/take-away,7,"Limited options nearby, Cooking skills, Lack of time",4,Mobile app,4,3,4,5,No,5,37,Pay-as-you-go,"App experience, Chef reputation, Taste variety",
43,Male,Dubai,Self-employed,8520,No specific goal,5,Moderate,Cook at home,3,Limited options nearby,1,Mobile app,5,2,3,3,No,1,12,Monthly plan with discount,"App experience, Price, Chef reputation",
31,Male,Sharjah,Self-employed,18514,Weight loss,1,Low,Cook at home,3,"Taste, Limited options nearby, Confusing nutrition info",3,Mobile app,3,5,4,3,No,1,25,Monthly plan with discount,"Taste variety, Sustainability creds, Chef reputation",
40,Female,Dubai,Unemployed,24751,No specific goal,3,Low,Office canteen,2,Limited options nearby,1,Mobile app,5,5,5,2,No,3,42,Pay-as-you-go,"Chef reputation, Taste variety, App experience",
34,Male,Dubai,Full-time,23413,Weight loss,3,High,Meal box/subscription,2,"Confusing nutrition info, Cooking skills, Cost",3,Mobile app,4,4,3,3,No,4,41,Monthly plan with discount,"Proven health results, Price, App experience",
35,Male,Abu Dhabi,Full-time,18011,General health,4,Moderate,Cook at home,1,Lack of time,2,Mobile app,5,5,4,4,No,5,40,Weekly plan,"Chef reputation, Price, Proven health results",
36,Female,Dubai,Part-time,15752,Weight loss,2,Low,Restaurant/take-away,4,"Cost, Confusing nutrition info, Limited options nearby",4,Phone/WhatsApp,4,5,4,3,No,5,39,Pay-as-you-go,"Taste variety, Proven health results, App experience",
35,Female,Dubai,Full-time,9569,Weight loss,5,Low,Office canteen,3,"Limited options nearby, Taste, Confusing nutrition info",2,Phone/WhatsApp,5,3,3,4,No,4,28,Monthly plan with discount,"App experience, Price, Taste variety",
37,Male,Dubai,Student,23119,General health,3,High,Meal box/subscription,1,"Cooking skills, Lack of time",1,Mobile app,4,5,4,2,No,1,27,Weekly plan,"Chef reputation, Proven health results, Taste variety",
